Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000125457.14	0.0560949071612669	4.65654625837378	0.242958113836111	0.810568847278988	0.931994257748421	-6.07738696553298
ENSG00000146243.13	0.127921823731557	0.714537614983204	0.242909475008282	0.810605994056312	0.931994257748421	-5.41363369336608
ENSG00000176444.18	0.0384750072283451	5.80014512923646	0.242371750685411	0.811016699175035	0.932392472436749	-6.21724213755038
ENSG00000183309.11	-0.0511721812090959	4.68422088546475	-0.242080882665787	0.811238882839854	0.932480471160874	-6.13164868341978
ENSG00000269119.1	0.184956409492329	0.880898014210235	0.242051235655617	0.811261530050419	0.932480471160874	-5.21693519675234
ENSG00000103145.10	0.0619164797090623	3.51694682259487	0.242016192908897	0.811288299258202	0.932480471160874	-5.86118518529024
ENSG00000102879.15	-0.0428055747131388	10.4037227811442	-0.241913679771896	0.81136661056622	0.932480471160874	-6.13450939865076
ENSG00000152464.14	-0.0616829228406064	3.41787639597061	-0.241832901443855	0.811428319764671	0.932480471160874	-5.86549798218575
ENSG00000163382.11	-0.0734210508582125	4.33101417894753	-0.241766016780495	0.811479416095824	0.932480471160874	-6.04907542383696
ENSG00000168405.17	0.0611942498229672	3.91018208641241	0.241327211361837	0.811814661600545	0.932656960545724	-5.99633667157712
ENSG00000127952.16	0.064758819969752	4.33825454844537	0.241316376153065	0.811822940125718	0.932656960545724	-5.97160604286919
ENSG00000204842.15	0.04773877048643	5.56507676106166	0.241312204941599	0.811826127101196	0.932656960545724	-6.19690749391401
ENSG00000064313.11	0.0557048832382394	4.48085192524555	0.241082447220077	0.81200167655101	0.932784672523868	-6.06968917769699
ENSG00000159176.13	-0.0517492885023909	5.87722842380523	-0.240709000129697	0.812287035518887	0.932999053501788	-6.22057031106172
ENSG00000011295.15	0.0523550631556695	4.21507465607387	0.240643223201814	0.812337299872535	0.932999053501788	-6.04438554578729
ENSG00000117305.14	-0.0457365928413882	5.03819711403042	-0.240507356120282	0.812441127231072	0.932999053501788	-6.13796097340006
ENSG00000124406.16	-0.0659504094755947	5.23682926654845	-0.24050112331595	0.812445890321546	0.932999053501788	-6.19787380564108
ENSG00000175166.16	0.0422363718015868	6.81216706673842	0.24011226986981	0.812743065753907	0.933266349896378	-6.23501637113198
ENSG00000280543.1	-0.121430780862156	2.16905204485067	-0.239484487200789	0.813222900628948	0.933706882161277	-5.43692075169018
ENSG00000060642.10	-0.0657806600680337	3.86751384288845	-0.239441708023445	0.813255600910627	0.933706882161277	-5.95652838575853
ENSG00000079332.14	-0.039517622579198	6.40734816901377	-0.239180467327782	0.813455300172133	0.93371312735807	-6.23430666663788
ENSG00000180098.9	-0.052831570180345	4.17315177171749	-0.239155686361611	0.813474244074058	0.93371312735807	-6.05385646876004
ENSG00000206503.12	0.0558183240946502	11.4366851164525	0.239145514400897	0.813482020101392	0.93371312735807	-6.0900577125945
ENSG00000215790.7	-0.0757141494955569	5.88777080844688	-0.239025731766725	0.813573590274633	0.93371312735807	-6.21697573370813
ENSG00000167085.11	-0.0410243328017659	5.24360943000625	-0.239013060570218	0.813583277178926	0.93371312735807	-6.18520084002862
