SampleAC1	SampleAC2	SampleAC3	SampleAC4	SampleAD1	SampleAD2	SampleAD3	SampleAD4	SampleBC1	SampleBC2	SampleBC3	SampleBC4	SampleBD1	SampleBD2	SampleBD3	SampleBD4
ENSG00000262561.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261440.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260087.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259987.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260207.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256642.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200434.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279800.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000284209.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279165.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260854.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179755.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261566.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262885.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000216671.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278138.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261053.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260809.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000259979.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260724.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261800.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280180.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261461.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261608.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260073.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260590.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261398.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261274.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260958.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260967.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260984.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259897.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261010.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261752.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260846.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261486.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260427.1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000260480.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259841.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260291.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261689.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260598.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260812.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260680.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261299.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278681.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214581.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261711.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260153.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259836.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000261350.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260341.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261445.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260857.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269622.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000282946.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259996.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260994.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261046.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260134.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260746.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259791.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260522.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251915.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222207.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251924.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252624.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261122.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252094.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276599.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277004.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252182.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274228.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253055.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252647.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252268.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251760.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251717.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252806.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252673.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252587.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252936.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260611.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261620.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261515.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261782.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279666.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261084.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261239.6	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
ENSG00000199448.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261356.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260251.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171241.8	11	1	1	3	6	1	5	2	3	4	3	1	1	3	4	0
ENSG00000261512.2	29	12	11	19	9	21	13	19	12	23	16	18	11	14	14	13
ENSG00000259856.1	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0
ENSG00000260909.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000069329.17	316	119	194	147	321	177	266	243	138	204	118	118	147	182	264	119
ENSG00000261131.1	3	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280376.1	0	0	0	0	1	0	0	2	1	0	0	0	1	1	0	1
ENSG00000091651.8	1	1	0	2	3	3	3	3	0	2	1	1	1	3	0	0
ENSG00000140795.12	0	0	3	0	1	1	1	1	2	0	2	2	0	1	0	1
ENSG00000260782.1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000155330.9	13	4	14	12	16	11	19	4	3	7	3	7	4	2	11	2
ENSG00000260889.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261725.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166123.13	11	1	1	2	8	3	5	2	0	4	2	7	3	4	5	0
ENSG00000069345.11	157	70	112	74	148	76	157	95	68	124	52	72	58	68	97	55
ENSG00000261173.1	0	1	0	0	1	0	1	0	0	1	0	2	0	0	0	0
ENSG00000259821.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259983.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171208.9	13	3	13	5	14	6	23	7	6	13	6	4	5	5	13	7
ENSG00000260281.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239840.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000129636.12	63	28	51	35	97	44	75	62	28	64	43	28	37	38	55	39
ENSG00000260744.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279509.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260012.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261369.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222767.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000102893.15	152	68	91	88	174	82	151	108	41	105	70	46	46	75	93	46
ENSG00000222268.1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000262038.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259866.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261336.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259918.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261231.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260497.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000261325.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260450.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261017.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140798.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261538.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000121270.15	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000102910.13	237	133	140	156	175	103	255	122	56	140	55	98	53	84	121	65
ENSG00000240793.1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0
ENSG00000280067.1	2	0	2	2	4	3	5	4	2	2	3	1	1	2	3	2
ENSG00000196470.11	27	14	24	15	37	19	60	26	10	17	16	19	23	12	12	12
ENSG00000275909.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261802.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260688.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260347.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000102921.7	269	84	215	171	408	232	302	237	217	239	251	276	206	244	222	130
ENSG00000261267.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243609.1	4	2	1	1	1	0	1	1	1	1	1	3	0	3	1	1
ENSG00000260033.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259912.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260086.2	0	1	2	1	3	3	5	3	1	0	2	1	2	1	0	0
ENSG00000260052.1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0
ENSG00000272545.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260726.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222170.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260184.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260067.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261421.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261815.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000102924.11	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000279249.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280189.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166152.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262950.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263110.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261623.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000102935.11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000260089.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260024.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280131.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259978.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275155.1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279842.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261751.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244551.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283365.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000205423.11	53	21	48	41	130	35	130	66	54	68	57	34	36	33	55	28
ENSG00000259843.2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000261835.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273829.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260298.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000155393.12	80	19	63	20	97	36	116	61	24	55	18	38	23	24	50	15
ENSG00000279356.1	1	0	3	0	1	2	2	0	1	1	1	1	1	0	2	0
ENSG00000202124.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260381.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260031.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252526.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000121274.12	47	31	35	34	53	24	70	37	16	26	23	25	15	24	31	12
ENSG00000121281.12	691	184	574	313	652	273	800	359	213	363	241	214	190	297	357	131
ENSG00000274969.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166164.15	193	60	147	89	170	72	200	110	43	88	49	61	68	72	87	51
ENSG00000261393.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261092.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260573.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140807.6	6	3	10	10	3	6	15	3	1	2	0	1	2	6	4	1
ENSG00000260029.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278909.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205414.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000260249.2	0	1	1	0	1	0	0	1	0	4	1	0	0	0	0	1
ENSG00000167208.14	421	138	257	184	373	215	298	254	172	283	212	176	153	258	247	240
ENSG00000167207.13	186	54	223	65	270	106	344	169	88	129	196	66	53	100	197	136
ENSG00000270120.1	7	1	14	3	10	2	18	4	5	5	8	1	2	4	11	11
ENSG00000261644.2	24	8	20	14	19	17	35	10	12	7	13	12	6	31	16	8
ENSG00000083799.17	539	258	421	316	538	299	672	272	160	253	224	207	194	244	258	170
ENSG00000264947.1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000260616.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261703.1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261241.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260042.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199771.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261637.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260605.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260620.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261282.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000103449.11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000261238.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285367.1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0
ENSG00000280344.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000261047.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260818.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260850.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224578.5	5	6	3	4	5	3	5	0	0	0	1	1	0	1	1	0
ENSG00000223168.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260057.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261190.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261470.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279779.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260268.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261749.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260975.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260478.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260887.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279427.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000103460.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249231.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285800.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260963.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260393.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261261.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234337.4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000260326.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260258.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260939.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277639.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177200.17	114	36	76	42	106	49	115	55	21	46	29	27	25	25	35	20
ENSG00000261291.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280227.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261056.2	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0
ENSG00000279589.1	1	0	0	0	3	0	1	0	0	1	0	1	0	0	0	0
ENSG00000238645.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202193.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259962.1	4	0	9	3	23	1	17	8	12	9	13	7	9	15	7	5
ENSG00000260078.3	26	13	54	10	85	29	100	16	29	38	30	29	33	27	28	18
ENSG00000261804.1	6	2	10	3	11	2	21	2	14	3	8	9	4	10	5	12
ENSG00000262714.1	18	10	16	12	27	10	46	15	13	5	30	22	17	16	19	16
ENSG00000279741.1	9	2	6	7	9	6	11	2	9	4	9	4	3	8	8	7
ENSG00000280027.1	5	3	10	10	30	2	32	3	7	8	5	10	8	4	13	5
ENSG00000103479.15	734	365	744	406	755	440	1019	473	307	448	302	363	291	340	272	193
ENSG00000252569.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259926.1	1	0	0	4	0	2	0	0	0	0	0	0	0	0	2	0
ENSG00000279344.1	0	0	1	1	1	0	2	1	1	2	0	4	0	1	1	0
ENSG00000279722.1	8	3	2	0	2	3	10	5	2	5	3	2	2	1	3	2
ENSG00000166971.16	71	43	45	42	59	57	75	53	20	52	17	26	23	30	31	10
ENSG00000103494.13	8	6	5	5	4	3	4	1	2	2	0	3	3	1	2	0
ENSG00000275191.1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000140718.20	57	32	35	36	39	35	49	46	13	33	16	12	24	26	27	10
ENSG00000261630.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280392.1	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	1
ENSG00000260194.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261049.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280454.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259759.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259517.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177508.11	0	0	0	0	1	1	0	1	0	2	0	0	0	0	0	0
ENSG00000283689.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277559.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261803.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283304.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000283258.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000245694.9	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0
ENSG00000176842.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259711.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259725.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260147.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285775.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259283.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239555.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283423.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000159387.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263207.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240760.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000087245.12	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000274508.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260135.6	0	0	1	0	3	1	2	0	0	1	0	0	0	1	0	0
ENSG00000279030.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000087253.12	183	56	139	69	363	132	234	172	191	194	169	137	107	126	176	141
ENSG00000261997.1	8	0	3	2	6	5	5	6	3	2	4	5	6	2	3	3
ENSG00000256812.1	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2
ENSG00000103546.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278928.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000260765.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228695.10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
ENSG00000198848.12	47	11	20	5	103	47	7	60	104	163	7	21	20	22	28	10
ENSG00000159398.15	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0
ENSG00000246379.7	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000279523.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260041.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000087258.14	30	9	12	6	8	8	5	5	1	3	7	9	7	2	6	1
ENSG00000261439.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265281.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260198.1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0
ENSG00000279764.1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272372.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000159461.14	180	75	136	94	184	88	170	124	91	207	106	60	74	87	145	70
ENSG00000260621.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167005.13	126	68	115	50	148	69	210	85	43	73	43	38	48	38	61	36
ENSG00000087263.16	95	40	44	44	53	45	56	41	14	25	27	29	36	38	31	12
ENSG00000274031.1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000125124.11	109	49	63	47	59	36	84	39	12	23	13	27	17	23	38	19
ENSG00000102891.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000087250.8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000125148.6	56	16	28	18	40	23	28	29	12	19	19	17	30	48	42	58
ENSG00000260823.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260549.1	9	3	0	1	1	0	1	0	0	0	1	1	1	1	2	1
ENSG00000169715.14	2	1	0	0	2	1	0	2	1	3	0	3	3	1	2	2
ENSG00000205364.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
